date.yyyymmdd	Qsim	Qobs	Pobs	Psim	Temp	act.ET	pot.ET	snow	SM	rcharge	STZ	SUZ	SLZ	Q.K0	Q.K1	Q.K2
1983-07-06	0.005	0.01	0.3	0.28	23.6	0.88	6.33	0	26.8	0	0	0.1	2	0	0.003	0.004
1983-07-07	0.005	0.01	0	-0.06	23.3	0.84	6.19	0	25.9	0	0	0.1	1.9	0	0.003	0.004
1983-07-08	0.005	0.01	0	0.05	24	0.85	6.44	0	25.1	0	0	0.1	1.9	0	0.002	0.004
1983-07-09	0.005	0.01	0	-0.01	25.6	0.89	7.03	0	24.2	0	0	0.1	1.9	0	0.002	0.004
1983-07-10	0.005	0.01	0	0	26.6	0.9	7.39	0	23.3	0	0	0.1	1.8	0	0.002	0.004
1983-07-11	0.004	0.011	0	-0.02	26.9	0.88	7.49	0	22.4	0	0	0	1.8	0	0.002	0.004
1983-07-12	0.004	0.011	0	-0.04	27.3	0.86	7.63	0	21.5	0	0	0	1.7	0	0.002	0.003
1983-07-13	0.004	0.011	0	0.06	28	0.86	7.88	0	20.7	0	0	0	1.7	0	0.002	0.003
1983-07-14	0.004	0.011	0	0	27.5	0.8	7.67	0	19.9	0	0	0	1.6	0	0.002	0.003
1983-07-15	0.004	0.011	0	-0.09	26.2	0.71	7.15	0	19.1	0	0	0	1.6	0	0.002	0.003
1983-07-16	0.004	0.011	0	0.05	25.2	0.65	6.76	0	18.5	0	0	0	1.5	0	0.002	0.003
1983-07-17	0.004	0.011	0	0	24.4	0.6	6.44	0	17.9	0	0	0	1.5	0	0.002	0.003
1983-07-18	0.004	0.011	0	-0.02	24.6	0.58	6.5	0	17.3	0	0	0	1.5	0	0.002	0.003
1983-07-19	0.004	0.011	0	0	25.6	0.6	6.87	0	16.7	0	0	0	1.4	0	0.002	0.003
1983-07-20	0.003	0.011	0	-0.02	25.8	0.58	6.93	0	16.1	0	0	0	1.4	0	0.001	0.003
1983-07-21	0.003	0.01	0.1	0.07	26.2	0.57	7.07	0	15.6	0	0	0	1.3	0	0.001	0.003
1983-07-22	0.003	0.01	0	0.03	25.6	0.53	6.83	0	15.1	0	0	0	1.3	0	0.001	0.003
1983-07-23	0.003	0.01	0	-0.01	24.9	0.49	6.55	0	14.6	0	0	0	1.3	0	0.001	0.003
1983-07-24	0.003	0.009	0	0	25.6	0.5	6.8	0	14.1	0	0	0	1.2	0	0.001	0.002
1983-07-25	0.003	0.009	0	-0.03	25.3	0.47	6.67	0	13.6	0	0	0	1.2	0	0.001	0.002
1983-07-26	0.003	0.009	0	0.02	24.2	0.42	6.25	0	13.2	0	0	0	1.1	0	0.001	0.002
1983-07-27	0.003	0.008	0	-0.02	23.1	0.38	5.83	0	12.8	0	0	0	1.1	0	0.001	0.002
1983-07-28	0.003	0.008	0	0	24.2	0.4	6.22	0	12.4	0	0	0	1.1	0	0.001	0.002
1983-07-29	0.003	0.008	0	0.03	26.2	0.43	6.94	0	12	0	0	0	1	0	0.001	0.002
1983-07-30	0.002	0.008	0	-0.06	27.4	0.44	7.36	0	11.5	0	0	0	1	0	0.001	0.002
1983-07-31	0.002	0.008	0	-0.02	25.6	0.38	6.69	0	11.1	0	0	0	1	0	0.001	0.002
1983-08-01	0.002	0.008	0	0.05	24.6	0.35	6.31	0	10.8	0	0	0	0.9	0	0.001	0.002
1983-08-02	0.002	0.008	0.4	0.38	26.2	0.38	6.88	0	10.8	0	0	0	0.9	0	0.001	0.002
1983-08-03	0.002	0.008	1.5	1.41	26.7	0.41	7.04	0	11.8	0	0	0	0.8	0	0.001	0.002
1983-08-04	0.002	0.009	3.7	3.67	26.2	0.47	6.84	0	15	0	0	0	0.8	0	0.001	0.002
1983-08-05	0.002	0.009	0.2	0.22	25.8	0.52	6.68	0	14.7	0	0	0	0.8	0	0.001	0.002
1983-08-06	0.002	0.009	0	-0.01	25.6	0.49	6.59	0	14.2	0	0	0	0.7	0	0.001	0.002
1983-08-07	0.002	0.01	0	0.08	25.6	0.48	6.58	0	13.8	0	0	0	0.7	0	0.001	0.002
1983-08-08	0.002	0.01	0.2	0.11	23.4	0.41	5.79	0	13.5	0	0	0	0.7	0	0.001	0.001
1983-08-09	0.002	0.01	0	0.06	21.9	0.36	5.25	0	13.2	0	0	0	0.6	0	0.001	0.001
1983-08-10	0.002	0.01	0	-0.04	22.3	0.36	5.38	0	12.8	0	0	0	0.6	0	0.001	0.001
1983-08-11	0.002	0.01	0	0.04	21.9	0.34	5.23	0	12.5	0	0	0	0.6	0	0.001	0.001
1983-08-12	0.001	0.011	0	-0.08	21.6	0.32	5.11	0	12.1	0	0	0	0.6	0	0.001	0.001
1983-08-13	0.001	0.011	0	0.03	22.2	0.33	5.31	0	11.8	0	0	0	0.5	0	0.001	0.001
1983-08-14	0.001	0.011	0	0.02	22.6	0.32	5.43	0	11.5	0	0	0	0.5	0	0.001	0.001
1983-08-15	0.001	0.011	0	0.02	23.1	0.32	5.59	0	11.2	0	0	0	0.5	0	0.001	0.001
1983-08-16	0.001	0.011	0	-0.02	21.4	0.28	5.01	0	10.9	0	0	0	0.4	0	0.001	0.001
1983-08-17	0.001	0.011	0	-0.02	21.4	0.28	5.01	0	10.6	0	0	0	0.4	0	0.001	0.001
1983-08-18	0.001	0.011	0.1	0.09	22.7	0.29	5.44	0	10.4	0	0	0	0.4	0	0	0.001
1983-08-19	0.001	0.011	0	-0.01	22.8	0.29	5.46	0	10.1	0	0	0	0.3	0	0	0.001
1983-08-20	0.001	0.011	0	-0.03	22.5	0.27	5.35	0	9.8	0	0	0	0.3	0	0	0.001
1983-08-21	0.001	0.011	0	-0.03	23.1	0.27	5.53	0	9.5	0	0	0	0.3	0	0	0.001
1983-08-22	0.001	0.011	4.8	4.83	22.7	0.33	5.39	0	14	0	0	0	0.3	0	0	0.001
1983-08-23	0.001	0.011	1.4	1.44	19.9	0.34	4.49	0	15.1	0	0	0	0.3	0	0	0.001
1983-08-24	0.001	0.011	0	-0.05	20	0.35	4.51	0	14.7	0	0	0	0.2	0	0	0.001
1983-08-25	0.001	0.011	0	0.08	21.7	0.38	5.04	0	14.4	0	0	0	0.2	0	0	0
1983-08-26	0.001	0.011	2.2	2.1	21.5	0.4	4.96	0	16.1	0	0	0	0.2	0	0	0
1983-08-27	0.001	0.011	6.1	6.16	20.5	0.46	4.64	0	21.8	0	0	0	0.2	0	0	0
1983-08-28	0.001	0.011	0	0.04	20.8	0.54	4.72	0	21.3	0	0	0	0.2	0	0.001	0
1983-08-29	0.001	0.011	0	-0.04	21.9	0.56	5.04	0	20.7	0	0	0	0.1	0	0.001	0
1983-08-30	0.001	0.011	0	0.07	22.9	0.57	5.31	0	20.2	0	0	0	0.1	0	0.001	0
1983-08-31	0.001	0.011	16.5	16.43	23.9	0.83	5.58	0	35.7	0.1	0	0.1	0.2	0	0.001	0
1983-09-01	0.001	0.011	0.4	0.43	19.9	0.83	4.41	0	35.3	0	0	0.1	0.2	0	0.002	0
1983-09-02	0.001	0.011	0	-0.01	21.3	0.89	4.79	0	34.4	0	0	0.1	0.1	0	0.003	0
1983-09-03	0.001	0.011	0	0.03	22.6	0.93	5.14	0	33.5	0	0	0.1	0.1	0	0.003	0
1983-09-04	0.001	0.011	0	-0.06	23.5	0.94	5.36	0	32.5	0	0	0.1	0.1	0	0.003	0
1983-09-05	0.001	0.011	0	0.06	24.6	0.96	5.64	0	31.6	0	0	0.1	0	0	0.003	0
1983-09-06	0.001	0.011	0	-0.05	25.1	0.95	5.74	0	30.6	0	0	0.1	0	0	0.003	0
1983-09-07	0.001	0.011	0	0.02	25.3	0.92	5.76	0	29.7	0	0	0.1	0	0	0.002	0
1983-09-08	0.001	0.011	0	0.01	25.9	0.91	5.88	0	28.8	0	0	0.1	0	0	0.002	0
1983-09-09	0.001	0.011	0	-0.03	25.8	0.87	5.81	0	27.9	0	0	0.1	0	0	0.002	0
1983-09-10	0.001	0.011	0	0.02	22.6	0.72	4.95	0	27.2	0	0	0	0	0	0.002	0
1983-09-11	0.001	0.011	0	0.01	20.3	0.61	4.34	0	26.6	0	0	0	0	0	0.002	0
1983-09-12	0.001	0.011	0	-0.02	20	0.58	4.24	0	26	0	0	0	0	0	0.002	0
1983-09-13	0.001	0.011	0	0.01	21.2	0.61	4.51	0	25.4	0	0	0	0	0	0.002	0
1983-09-14	0.001	0.011	0	0.03	22.3	0.63	4.75	0	24.8	0	0	0	0	0	0.002	0
1983-09-15	0.001	0.011	0	-0.08	22.9	0.62	4.86	0	24.1	0	0	0	0	0	0.002	0
1983-09-16	0.001	0.01	0	0.04	20.9	0.54	4.36	0	23.6	0	0	0	0	0	0.002	0
1983-09-17	0.001	0.01	0	-0.06	21.2	0.54	4.41	0	23	0	0	0	0	0	0.002	0
1983-09-18	0.001	0.01	0	0.04	21.9	0.54	4.54	0	22.5	0	0	0	0	0	0.002	0
1983-09-19	0.001	0.01	0.1	0.06	23.3	0.56	4.83	0	22	0	0	0	0	0	0.001	0
1983-09-20	0	0.01	0	0.05	23.5	0.55	4.84	0	21.5	0	0	0	0	0	0.001	0
1983-09-21	0	0.01	0	-0.06	24	0.54	4.91	0	20.9	0	0	0	0	0	0.001	0
1983-09-22	0	0.01	0	0.04	24.6	0.54	5	0	20.4	0	0	0	0	0	0.001	0
1983-09-23	0	0.01	0	-0.08	24.4	0.52	4.91	0	19.8	0	0	0	0	0	0.001	0
1983-09-24	0	0.01	0	0	24.6	0.5	4.91	0	19.3	0	0	0	0	0	0.001	0
1983-09-25	0	0.01	0	-0.01	25	0.49	4.95	0	18.8	0	0	0	0	0	0.001	0
1983-09-26	0	0.011	0	0.07	24.5	0.47	4.8	0	18.4	0	0	0	0	0	0.001	0
1983-09-27	0	0.01	0	0.02	22.9	0.42	4.44	0	18	0	0	0	0	0	0.001	0
1983-09-28	0	0.01	0	-0.03	20.8	0.37	3.99	0	17.6	0	0	0	0	0	0.001	0
1983-09-29	0	0.01	1.4	1.36	20	0.36	3.8	0	18.6	0	0	0	0	0	0.001	0
1983-09-30	0	0.01	0.2	0.15	19.4	0.35	3.65	0	18.4	0	0	0	0	0	0.001	0
1983-10-01	0	0.01	0	-0.07	18.9	0.33	3.52	0	18	0	0	0	0	0	0.001	0
1983-10-02	0	0.011	0	0.03	19.5	0.33	3.59	0	17.7	0	0	0	0	0	0.001	0
1983-10-03	0	0.011	0	0.03	19.7	0.33	3.59	0	17.4	0	0	0	0	0	0.001	0
1983-10-04	0	0.011	0	0.01	19.3	0.31	3.48	0	17.1	0	0	0	0	0	0.001	0
1983-10-05	0	0.011	0	0.01	19.8	0.31	3.52	0	16.8	0	0	0	0	0	0.001	0
1983-10-06	0	0.01	0	-0.09	20.5	0.31	3.59	0	16.4	0	0	0	0	0	0.001	0
1983-10-07	0	0.01	0	0	20.5	0.3	3.55	0	16.1	0	0	0	0	0	0.001	0
1983-10-08	0	0.01	0	0.07	19	0.27	3.26	0	15.9	0	0	0	0	0	0.001	0
1983-10-09	0	0.01	0	-0.04	19.2	0.26	3.25	0	15.6	0	0	0	0	0	0.001	0
1983-10-10	0	0.01	0	-0.04	19.4	0.26	3.23	0	15.3	0	0	0	0	0	0.001	0
1983-10-11	0	0.01	0	0.04	18.3	0.24	3.02	0	15.1	0	0	0	0	0	0.001	0
1983-10-12	0	0.01	0	0.03	18.2	0.23	2.96	0	14.9	0	0	0	0	0	0.001	0
1983-10-13	0	0.01	0.3	0.22	18.2	0.22	2.91	0	14.9	0	0	0	0	0	0.001	0
1983-10-14	0	0.01	0	0.01	17.1	0.21	2.71	0	14.7	0	0	0	0	0	0.001	0
1983-10-15	0	0.01	0	-0.02	15.2	0.18	2.42	0	14.5	0	0	0	0	0	0.001	0
1983-10-16	0	0.01	0	0.07	14.2	0.17	2.28	0	14.4	0	0	0	0	0	0.001	0
1983-10-17	0	0.011	0	-0.03	14.9	0.17	2.37	0	14.2	0	0	0	0	0	0.001	0
1983-10-18	0	0.011	0	-0.04	13.3	0.16	2.15	0	14	0	0	0	0	0	0	0
1983-10-19	0	0.01	0	0.08	15.7	0.18	2.45	0	13.9	0	0	0	0	0	0	0
1983-10-20	0	0.011	0	-0.02	16.6	0.18	2.55	0	13.7	0	0	0	0	0	0	0
1983-10-21	0	0.011	0	-0.02	16.7	0.18	2.54	0	13.5	0	0	0	0	0	0	0
1983-10-22	0	0.01	0	-0.03	16.7	0.17	2.53	0	13.3	0	0	0	0	0	0	0
1983-10-23	0	0.01	0	0.06	15.4	0.16	2.36	0	13.2	0	0	0	0	0	0	0
1983-10-24	0	0.01	0	-0.05	14.5	0.15	2.24	0	13	0	0	0	0	0	0	0
1983-10-25	0	0.011	0	0.04	13.1	0.14	2.06	0	12.9	0	0	0	0	0	0	0
1983-10-26	0	0.011	0	-0.06	13.6	0.14	2.11	0	12.7	0	0	0	0	0	0	0
1983-10-27	0	0.011	0.1	0.14	14.6	0.14	2.2	0	12.7	0	0	0	0	0	0	0
1983-10-28	0	0.01	0.5	0.44	14.4	0.14	2.16	0	13	0	0	0	0	0	0	0
1983-10-29	0	0.01	0.6	0.54	13.2	0.14	2.02	0	13.4	0	0	0	0	0	0	0
1983-10-30	0	0.01	0.1	0.11	8.9	0.11	1.55	0	13.4	0	0	0	0	0	0	0
1983-10-31	0	0.01	0	0.09	7.3	0.09	1.38	0	13.4	0	0	0	0	0	0	0
1983-11-01	0	0.01	0	0.01	9.1	0.11	1.55	0	13.3	0	0	0	0	0	0	0
1983-11-02	0	0.01	1.2	1.12	10.2	0.12	1.65	0	14.3	0	0	0	0	0	0	0
1983-11-03	0	0.01	6	6.05	10.5	0.15	1.67	0	20.2	0	0	0	0	0	0	0
1983-11-04	0	0.011	2.4	2.3	11.7	0.2	1.77	0	22.3	0	0	0	0	0	0	0
1983-11-05	0	0.011	3.3	3.32	11.9	0.22	1.77	0	25.4	0	0	0	0	0	0.001	0
1983-11-06	0	0.011	1.7	1.65	13.1	0.25	1.86	0	26.8	0	0	0	0	0	0.001	0
1983-11-07	0	0.011	0.6	0.66	13.1	0.26	1.84	0	27.2	0	0	0	0	0	0.001	0
1983-11-08	0	0.011	0.2	0.16	13.2	0.26	1.83	0	27.1	0	0	0	0	0	0.001	0
1983-11-09	0	0.011	4.2	4.17	12.7	0.27	1.76	0	31	0	0	0	0	0	0.001	0
1983-11-10	0.001	0.011	0.2	0.26	11.3	0.26	1.62	0	31	0	0	0	0	0	0.001	0
1983-11-11	0.001	0.011	0	0.05	11	0.25	1.57	0	30.8	0	0	0	0	0	0.002	0
1983-11-12	0.001	0.012	0.3	0.26	11.9	0.26	1.62	0	30.8	0	0	0	0	0	0.002	0
1983-11-13	0.001	0.011	0.6	0.66	11.6	0.26	1.57	0	31.2	0	0	0	0	0	0.002	0
1983-11-14	0.001	0.012	6.1	5.97	11.2	0.27	1.52	0	36.9	0	0	0.1	0	0	0.002	0
1983-11-15	0.001	0.013	9.9	9.91	10.2	0.31	1.42	0	46.4	0.1	0	0.1	0.1	0	0.003	0
1983-11-16	0.002	0.013	8.3	8.2	11.3	0.4	1.49	0	54.1	0.1	0	0.2	0.1	0	0.005	0
1983-11-17	0.003	0.013	6	5.93	10.8	0.43	1.45	0	59.5	0.1	0	0.3	0.2	0	0.009	0
1983-11-18	0.004	0.013	0.5	0.44	10.4	0.44	1.41	0	59.5	0	0	0.3	0.2	0	0.012	0
1983-11-19	0.005	0.013	2.6	2.65	10.3	0.45	1.39	0	61.6	0.1	0	0.3	0.2	0	0.014	0
1983-11-20	0.006	0.013	8	8.01	11.6	0.51	1.47	0	68.9	0.2	0	0.5	0.2	0	0.017	0
1983-11-21	0.008	0.012	5.5	5.49	13.1	0.59	1.57	0	73.6	0.2	0	0.6	0.3	0	0.021	0
1983-11-22	0.011	0.012	13.2	13.15	13.1	0.65	1.55	0	85.5	0.6	0	1	0.4	0	0.029	0
1983-11-23	0.015	0.013	0.4	0.37	12.3	0.67	1.49	0	85.2	0	0	0.9	0.4	0	0.04	0.001
1983-11-24	0.017	0.013	0	0.05	12	0.65	1.46	0	84.6	0	0	0.9	0.4	0	0.048	0.001
1983-11-25	0.018	0.012	0	0	10.6	0.6	1.35	0	84	0	0	0.9	0.4	0	0.048	0.001
1983-11-26	0.017	0.013	0	0	10.8	0.6	1.36	0	83.4	0	0	0.8	0.5	0	0.046	0.001
1983-11-27	0.016	0.012	0	-0.01	11	0.59	1.36	0	82.8	0	0	0.8	0.5	0	0.043	0.001
1983-11-28	0.015	0.013	0.1	0.07	10.6	0.57	1.32	0	82.3	0	0	0.7	0.5	0	0.041	0.001
1983-11-29	0.015	0.013	0	0.05	10	0.55	1.27	0	81.8	0	0	0.7	0.5	0	0.039	0.001
1983-11-30	0.014	0.013	0	-0.05	10.4	0.55	1.29	0	81.2	0	0	0.7	0.5	0	0.037	0.001
1983-12-01	0.014	0.013	0.5	0.52	9.3	0.52	1.21	0	81.2	0	0	0.7	0.6	0	0.035	0.001
1983-12-02	0.013	0.013	0.3	0.27	7.6	0.47	1.1	0	81	0	0	0.6	0.6	0	0.034	0.001
1983-12-03	0.013	0.013	0	0.04	6.9	0.44	1.05	0	80.6	0	0	0.6	0.6	0	0.032	0.001
1983-12-04	0.012	0.013	0	-0.02	4.3	0.38	0.89	0	80.2	0	0	0.6	0.6	0	0.031	0.001
1983-12-05	0.012	0.013	0	0.07	4.3	0.37	0.88	0	79.9	0	0	0.5	0.6	0	0.03	0.001
1983-12-06	0.011	0.013	0	-0.03	4.4	0.37	0.88	0	79.5	0	0	0.5	0.6	0	0.028	0.001
1983-12-07	0.011	0.013	0.3	0.27	4.8	0.37	0.89	0	79.4	0	0	0.5	0.6	0	0.027	0.001
1983-12-08	0.01	0.013	0.2	0.15	3.9	0.35	0.84	0	79.2	0	0	0.5	0.6	0	0.026	0.001
1983-12-09	0.01	0.013	1.7	1.75	3.9	0.35	0.83	0	80.5	0.1	0	0.5	0.6	0	0.025	0.001
1983-12-10	0.01	0.013	0	-0.04	4.6	0.36	0.86	0	80.1	0	0	0.5	0.6	0	0.025	0.001
1983-12-11	0.01	0.013	0.1	0.13	3.2	0.33	0.78	0	79.9	0	0	0.5	0.6	0	0.025	0.001
1983-12-12	0.01	0.013	0	-0.05	4.6	0.35	0.84	0	79.5	0	0	0.4	0.6	0	0.024	0.001
1983-12-13	0.009	0.013	0.1	0.03	3.7	0.33	0.79	0	79.2	0	0	0.4	0.6	0	0.022	0.001
1983-12-14	0.009	0.013	3.6	3.72	3	0.32	0.75	0	82.4	0.2	0	0.5	0.6	0	0.022	0.001
1983-12-15	0.01	0.013	7.8	7.77	4.9	0.37	0.83	0	89.4	0.4	0	0.8	0.7	0	0.025	0.001
1983-12-16	0.013	0.012	2.7	2.8	5.2	0.4	0.84	0	91.6	0.2	0	0.8	0.7	0	0.032	0.001
1983-12-17	0.016	0.012	2.1	2.01	5.1	0.41	0.84	0	93.1	0.1	0	0.9	0.7	0	0.04	0.001
1983-12-18	0.02	0.012	17.8	17.88	6.4	0.48	0.91	0	109.2	1.3	0	1.7	0.9	0	0.05	0.001
1983-12-19	0.027	0.012	3.5	3.44	6.5	0.54	0.92	0	111.8	0.3	0	1.8	0.9	0	0.071	0.001
1983-12-20	0.041	0.013	25.1	25.13	7.4	0.63	0.97	0	133.6	2.7	0	3.5	1.1	0	0.105	0.002
1983-12-21	0.06	0.015	1.6	1.55	6.4	0.65	0.93	0	134.3	0.2	0	3.5	1.2	0	0.155	0.002
1983-12-22	0.075	0.144	0.3	0.29	7.3	0.69	0.98	0	133.9	0	0	3.3	1.3	0	0.193	0.002
1983-12-23	0.078	0.044	0.5	0.53	8.3	0.73	1.04	0	133.6	0.1	0	3.2	1.4	0	0.198	0.002
1983-12-24	0.075	0.022	0.2	0.16	6.4	0.66	0.95	0	133.1	0	0	3	1.5	0	0.189	0.003
1983-12-25	0.072	0.018	0	-0.04	6.4	0.66	0.96	0	132.4	0	0	2.9	1.6	0	0.18	0.003
1983-12-26	0.068	0.017	0	0.02	8.1	0.72	1.05	0	131.7	0	0	2.7	1.7	0	0.17	0.003
1983-12-27	0.065	0.016	0	0.03	8.3	0.73	1.07	0	131	0	0	2.6	1.8	0	0.16	0.003
1983-12-28	0.062	0.016	0.2	0.15	8.8	0.75	1.1	0	130.4	0	0	2.4	1.9	0	0.151	0.003
1983-12-29	0.059	0.015	0.3	0.23	8.1	0.73	1.07	0	129.9	0	0	2.3	2	0	0.143	0.003
1983-12-30	0.056	0.015	0	-0.02	6.7	0.68	1	0	129.2	0	0	2.2	2.1	0	0.135	0.004
1983-12-31	0.054	0.015	0	0.07	6.4	0.67	0.99	0	128.6	0	0	2.1	2.1	0	0.128	0.004
1984-01-01	0.051	0.015	0	-0.05	5.8	0.65	0.97	0	127.9	0	0	2	2.2	0	0.121	0.004
1984-01-02	0.049	0.014	0.1	0.05	3	0.55	0.83	0	127.4	0	0	1.9	2.3	0	0.114	0.004
1984-01-03	0.047	0.014	1.6	1.55	2.9	0.55	0.83	0	128.2	0.2	0	1.9	2.3	0	0.108	0.004
1984-01-04	0.046	0.014	0.2	0.19	3.7	0.59	0.88	0	127.8	0	0	1.8	2.3	0	0.105	0.004
1984-01-05	0.045	0.014	0	-0.04	2.9	0.56	0.84	0	127.2	0	0	1.7	2.3	0	0.102	0.004
1984-01-06	0.043	0.014	0.1	0.1	4	0.6	0.9	0	126.7	0	0	1.6	2.3	0	0.098	0.004
1984-01-07	0.042	0.014	2.5	2.47	5.8	0.67	1.01	0	128.2	0.3	0	1.7	2.3	0	0.094	0.004
1984-01-08	0.044	0.014	9.8	9.81	6.2	0.71	1.03	0	136.1	1.2	0	2.4	2.4	0	0.099	0.004
1984-01-09	0.051	0.014	0.5	0.52	3.2	0.62	0.88	0	135.9	0.1	0	2.3	2.4	0	0.117	0.004
1984-01-10	0.056	0.014	0.1	0.13	0.6	0.53	0.74	0	135.5	0	0	2.2	2.5	0	0.13	0.005
1984-01-11	0.056	0.014	0	-0.06	0.9	0.54	0.77	0	134.9	0	0	2.1	2.5	0	0.129	0.005
1984-01-12	0.054	0.014	0	0.01	2.8	0.61	0.87	0	134.3	0	0	2	2.5	0	0.122	0.005
1984-01-13	0.051	0.014	0	-0.03	4.2	0.67	0.96	0	133.6	0	0	1.9	2.5	0	0.115	0.005
1984-01-14	0.049	0.014	0	0.05	3.6	0.65	0.93	0	133	0	0	1.8	2.6	0	0.108	0.005
1984-01-15	0.046	0.014	0	-0.01	4.8	0.69	1	0	132.3	0	0	1.7	2.6	0	0.102	0.005
1984-01-16	0.044	0.014	0	-0.03	4.4	0.67	0.98	0	131.6	0	0	1.6	2.6	0	0.097	0.005
1984-01-17	0.042	0.014	0	0.07	4.2	0.67	0.99	0	131	0	0	1.5	2.6	0	0.091	0.005
1984-01-18	0.04	0.014	0.2	0.11	5	0.71	1.05	0	130.4	0	0	1.5	2.6	0	0.086	0.005
1984-01-19	0.039	0.014	1.1	0.99	6.7	0.79	1.17	0	130.5	0.1	0	1.5	2.7	0	0.082	0.005
1984-01-20	0.038	0.014	2.3	2.37	8.2	0.87	1.28	0	131.7	0.3	0	1.6	2.7	0	0.081	0.005
1984-01-21	0.04	0.014	3.4	3.4	8.1	0.9	1.3	0	133.8	0.4	0	1.8	2.7	0	0.085	0.005
1984-01-22	0.042	0.014	0.8	0.73	8.4	0.93	1.34	0	133.5	0.1	0	1.7	2.8	0	0.091	0.005
1984-01-23	0.044	0.014	0.6	0.62	8	0.92	1.33	0	133.1	0.1	0	1.7	2.8	0	0.095	0.005
1984-01-24	0.044	0.014	0.1	0	7.3	0.9	1.31	0	132.2	0	0	1.6	2.8	0	0.094	0.005
1984-01-25	0.042	0.014	0	0.02	5.3	0.82	1.2	0	131.4	0	0	1.5	2.8	0	0.09	0.005
1984-01-26	0.04	0.013	0.4	0.32	5.1	0.82	1.2	0	130.9	0	0	1.5	2.8	0	0.085	0.005
1984-01-27	0.039	0.013	0	0.05	3.4	0.75	1.1	0	130.2	0	0	1.4	2.8	0	0.081	0.005
1984-01-28	0.037	0.013	0	0.03	2.8	0.73	1.08	0	129.5	0	0	1.3	2.8	0	0.078	0.005
1984-01-29	0.036	0.013	0.4	0.35	3.2	0.75	1.12	0	129.1	0	0	1.3	2.8	0	0.074	0.005
1984-01-30	0.035	0.013	2.6	2.61	4.1	0.81	1.2	0	130.6	0.3	0	1.4	2.9	0	0.072	0.005
1984-01-31	0.036	0.013	0.5	0.6	5.7	0.9	1.33	0	130.2	0.1	0	1.4	2.9	0	0.073	0.005
1984-02-01	0.037	0.013	1.6	1.57	6.7	0.97	1.42	0	130.6	0.2	0	1.4	2.9	0	0.075	0.005
1984-02-02	0.037	0.013	0.4	0.3	5.1	0.9	1.32	0	130	0	0	1.4	2.9	0	0.076	0.005
1984-02-03	0.037	0.014	0	0.04	5.8	0.94	1.39	0	129.1	0	0	1.3	2.9	0	0.075	0.005
1984-02-04	0.036	0.014	0	-0.01	6.7	0.99	1.48	0	128.1	0	0	1.2	2.9	0	0.072	0.006
1984-02-05	0.034	0.013	0	0.04	7.5	1.04	1.56	0	127.1	0	0	1.2	2.9	0	0.069	0.006
1984-02-06	0.033	0.014	0	-0.05	7.7	1.05	1.6	0	126	0	0	1.1	2.9	0	0.065	0.006
1984-02-07	0.031	0.014	0	0.05	7.6	1.05	1.61	0	125	0	0	1.1	2.9	0	0.061	0.006
1984-02-08	0.03	0.013	0	-0.06	9.2	1.14	1.76	0	123.8	0	0	1	2.9	0	0.058	0.006
1984-02-09	0.029	0.013	0	0.03	9	1.13	1.76	0	122.7	0	0	1	2.9	0	0.055	0.006
1984-02-10	0.027	0.014	0	-0.06	5.4	0.94	1.48	0	121.7	0	0	0.9	2.9	0	0.052	0.006
1984-02-11	0.026	0.014	0	0.04	5.3	0.94	1.49	0	120.8	0	0	0.9	2.9	0	0.049	0.006
1984-02-12	0.025	0.014	0	0.02	4.9	0.92	1.47	0	119.9	0	0	0.8	2.9	0	0.046	0.006
1984-02-13	0.024	0.014	0	-0.03	4.1	0.87	1.41	0	119	0	0	0.8	2.9	0	0.044	0.006
1984-02-14	0.023	0.014	0	0.01	2.8	0.81	1.31	0	118.2	0	0	0.7	2.9	0	0.042	0.006
1984-02-15	0.022	0.014	0	0.01	2.8	0.81	1.33	0	117.4	0	0	0.7	2.9	0	0.039	0.005
1984-02-16	0.022	0.013	0	-0.04	3.5	0.86	1.41	0	116.5	0	0	0.7	2.9	0	0.037	0.005
1984-02-17	0.021	0.013	0	0.03	4.6	0.93	1.54	0	115.6	0	0	0.6	2.9	0	0.035	0.005
1984-02-18	0.02	0.013	0.4	0.37	5.2	0.97	1.62	0	115	0	0	0.6	2.9	0	0.034	0.005
1984-02-19	0.019	0.013	0.3	0.16	6.6	1.06	1.78	0	114.1	0	0	0.6	2.8	0	0.032	0.005
1984-02-20	0.019	0.014	0	0.02	5.8	1.02	1.73	0	113.1	0	0	0.6	2.8	0	0.031	0.005
1984-02-21	0.019	0.014	0.6	0.54	6.1	1.04	1.78	0	112.6	0	0	0.6	2.8	0	0.03	0.005
1984-02-22	0.018	0.013	0.7	0.69	5.1	0.99	1.7	0	112.3	0	0	0.6	2.8	0	0.03	0.005
1984-02-23	0.018	0.014	1.7	1.61	5.2	1.01	1.73	0	112.8	0.1	0	0.6	2.8	0	0.03	0.005
1984-02-24	0.019	0.014	0.7	0.6	3.4	0.9	1.55	0	112.5	0	0	0.6	2.8	0	0.031	0.005
1984-02-25	0.019	0.014	0.2	0.28	1.5	0.78	1.35	0	112	0	0	0.6	2.8	0	0.032	0.005
1984-02-26	0.019	0.014	1.3	1.19	1.5	0.79	1.36	0	112.3	0.1	0	0.7	2.8	0	0.032	0.005
